id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
d68913da0b0b,50,deprioritized,unknown,ambiguous,BUSINESS TAXES REPRESENTATIVE,CA Department of Tax and Fee Administration,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8aab66b759eb6557,cap 55: weak medical context in title/company,"Job Posting: Tax Representative CA Department of Tax and Fee Administration JC\-524173* Tax Representative BUSINESS TAXES REPRESENTATIVE $4,470\.00 \- $6,924\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/23/2026** ### **Job Description and Duties** All applicants will be considered, however SROA/Surplus candidates will be given priority. Are you interested in making life better for Californians? Are you looking for a career and not just a job? Do you want to create a me"
ac1fea1a01d7,50,deprioritized,unknown,ambiguous,ANALYST III,Department of Developmental Services - Headquarters,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=348b07c0b058b826,"cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","Job Posting: ANALYST III Department of Developmental Services \- Headquarters JC\-524075* ANALYST III ANALYST III $6,623\.00 \- $8,290\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/23/2026** ### **Job Description and Duties** The Analyst III performs the most complex, sensitive and high\-impact analytical and administrative duties in support of statewide residential programs for individuals with intellectual and developmental disabilities. The position will exercise a h"
859ed13c1eee,50,deprioritized,unknown,ambiguous,ANALYST II,Department Of Public Health,"CA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=4cf4fa6fcbf29db1,"cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role","Job Posting: Analyst II Department of Public Health JC\-524122* Analyst II ANALYST II $6,031\.00 \- $7,547\.00 per Month New to State candidates will be hired into the minimum salary of the classification or minimum of alternate range when applicable. **Final Filing Date:** **7/22/2026** ### **Job Description and Duties** The California Department of Public Health (CDPH), Office of Legal Services (OLS) is seeking an Analyst II (will consider an Analyst I) to provide administrative and analytical skills and support to the twenty\-three attorneys within the Public Health Programs (PHP) team. Thi"
d22483af329e,50,deprioritized,mid-size,on-site,Milieu Coordinator Part-Time,,"Northbrook, IL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8e9c8dc0ba950fe8,-30 onsite; +20 virtual; +10 multiple locations; cap 55: weak medical context in title/company,"### **Who We Are** At ERC Pathlight, we're on a mission to change lives—and we're looking for people who feel called to do the same. As one of the nation's leading treatment providers for eating disorders and mood, anxiety, and trauma\-related conditions, we bring innovative, evidence\-based, and deeply compassionate care to patients across the country. With multiple locations nationwide and extensive virtual programming, we meet patients exactly where they are and help them move toward lasting recovery. Founded in 2008 by renowned psychiatrists and psychologists, ERC Pathlight now supports mo"
a93ecf67f7ac,50,deprioritized,unknown,ambiguous,Procedural Specialist,Rochester Regional Health,"Rochester, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=58ad19519465d1a7,,"**Job Title:** Procedural Specialist **Department:** Surgical Services **Location:** RGH **Hours Per Week:** 24 **Schedule:** Days/Eves/Nights **SUMMARY:** Provides advanced direct and indirect patient care in the Peri\-Operative setting under the supervision of licensed nursing and medical staff. This role includes specialized support for Neuro Interventional Radiology (Neuro IR) procedures, requiring technical skill, sterile technique, and procedural coordination. **RESPONSIBILITIES** * Maintain cleanliness, safety, and readiness of the operating room environment. * Facilitate efficient room"
461f8ea88717,50,deprioritized,unknown,on-site,Intake Specialist,Yacovia Projection Displays,"Houston, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=eeb18b4d3e40ac64,-30 in person; +15 patient intake; +15 emr; cap 55: weak medical context in title/company,"The Home Health Patient Intake Specialist is responsible for managing new patient referrals from start to finish. This role serves as a key connection between referral sources, patients, clinicians, and insurance providers. The Intake Specialist ensures referrals are processed accurately, timely, and in compliance with payer and regulatory requirements. Previous home health experience is **not required**. We are willing to train the right candidate who is organized, reliable, and comfortable working in a fast\-paced healthcare environment. Key Responsibilities * Receive and process new patient"
ba70fb01b118,50,deprioritized,unknown,explicit-remote,"Manager, Client Success (Remote - US)",Nextech Systems,"Remote, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=71912585e1e61098,"-20 health-system language in description; +20 remote; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","**Why join Nextech?**We are a leader in specialty healthcare technology solutions. We’re committed to hiring and retaining talent, which is why we invest in our employees through competitive pay, a generous bonus structure, great healthcare, a comprehensive wellness program, and many other benefits. If you are a software engineer, finance or accounting professional, customer support specialist, or a business development expert with a passion for healthcare technology (just to name a few), we want to hear from you. We are an equal opportunity employer with a commitment to diversity. All individ"
afb320068650,50,deprioritized,unknown,ambiguous,Administrative Specialist 1/Trainee 1/2 (NY HELPS) -Division of Law Enforcement,,"Albany, NY, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=fdb1d4cf11dbe7ac,cap 55: weak medical context in title/company,"Duties Description The incumbent of the Administrative Specialist 1, G\-18, position will be assigned to the Division of Law Enforcement, Police Headquarters, Albany. The incumbent will report directly to Administrative Specialist 2, SG\-23 and will provide professional administrative and staff support to the Division of Law Enforcement statewide. The Administrative Specialist 1 will be responsible for managing and facilitating a wide variety of administrative duties and activities such as budgeting, personnel, purchasing, accounts payable, contracts and grants administration, revenue reconcil"
89110eceb328,50,deprioritized,unknown,ambiguous,Security Officer Armed Patrol Specialist,Allied Universal,"Birmingham, AL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=75e525eb10d8c4fe,cap 55: weak medical context in title/company,"Security Officer Armed Patrol Specialist **Overview** ------------ Allied Universal®, North America’s leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. **Job Description** ------------------- As a **Security Officer Armed Patrol Specialist** in **Birmingham, AL**, you will serve and safeguard clients in a range of industries such as Healthcare, and "
f27750122562,50,deprioritized,unknown,ambiguous,Security Officer Controlled Entry Specialist,Allied Universal,"Sparrows Point, MD, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=f83f80aa7545f6a2,cap 55: weak medical context in title/company,"Security Officer Controlled Entry Specialist **Overview** ------------ Allied Universal®, North America’s leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. **Job Description** ------------------- As a **Security Officer Controlled Entry Specialist** in **Sparrows Point, MD**, you will serve and safeguard clients in a range of industries such as Manu"
81f76f8bbe1d,50,deprioritized,unknown,ambiguous,Security Officer Unarmed Patrol Specialist,Allied Universal,"Pittsburgh, PA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=684b6a1be7f6810f,cap 55: weak medical context in title/company,"Security Officer Unarmed Patrol Specialist **Overview** ------------ Allied Universal®, North America’s leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. **Job Description** ------------------- As a **Security Officer Unarmed Patrol Specialist** in **Pittsburgh, PA**, you will serve and safeguard clients in a range of industries such as Residential,"
